id,type,question,response,sentence,sentence_id,trial_sequence_total,wrong_practice
38,filler_good,,0.99,Which book did Maya finish last night?,2003,NA,NA
38,acceptability,,0.86,Who discussed the claim that the babysitter forgot to pick up the children after school?,1062,NA,NA
38,filler_good,,0.98,When did the train leave the station?,2013,NA,NA
38,filler_bad,,0,Who did the rumor that dancing liked nobody believe?,2017,NA,NA
38,acceptability,,0.96,Who claimed that the author deleted a chapter from the final draft?,1164,NA,NA
38,filler_good,,0.97,Whose jacket did Alex find in the library?,2011,NA,NA
38,filler_bad,,0.03,Who did the chair that broken completely sat on the chair?,2023,NA,NA
38,acceptability,,0.03,What did David claim that the airline canceled?,1033,NA,NA
38,filler_good,,1,Where did the neighbors see the comet last night?,2007,NA,NA
38,filler_bad,,0.02,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
38,acceptability,,0.02,What did Ethan discuss the claim that the scientist developed in the new lab?,1221,NA,NA
38,filler_good,,0.99,What did the barista spill on the counter?,2005,NA,NA
38,filler_bad,,0.03,When the cat jumped that scared loudly the child was?,2019,NA,NA
38,acceptability,,0.84,Who discussed the claim that the scientist discovered an error in the final experiment?,1072,NA,NA
38,filler_good,,1,Who did the coach choose as captain?,2015,NA,NA
38,filler_good,,0.98,What did the mechanic replace in the engine?,2008,NA,NA
38,acceptability,,0.97,Who claimed that the lawyer filed the report too late?,1234,NA,NA
38,filler_good,,0.99,Where did the hikers set up their tent?,2010,NA,NA
38,filler_good,,0.98,What did Wendy bake for the party?,2001,NA,NA
38,acceptability,,0.9,Who discussed the claim that the delivery driver dropped the package on the street?,1182,NA,NA
38,filler_bad,,0.01,Why the waiter spilled was everyone the coffee laughing?,2031,NA,NA
38,filler_bad,,0.02,Who the manager said forgot did the keys actually?,2030,NA,NA
38,acceptability,,0.04,What did Olivia claim that the secretary sent to the wrong department?,1173,NA,NA
38,filler_bad,,0.03,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
38,filler_good,,0.97,Which cookies did the baker put on the tray?,2014,NA,NA
38,acceptability,,0.06,What did John discuss the claim that the bakery shop would serve tomorrow?,1011,NA,NA
38,filler_bad,,0.05,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
38,filler_good,,0.99,Which picture did the curator hang in the gallery?,2006,NA,NA
38,acceptability,,0.95,What did Laura claim that the reporter misquoted in the article?,1133,NA,NA
38,filler_bad,,0.02,What did seem the girl that crying was in the hallway?,2029,NA,NA
38,filler_bad,,0.04,Which song that the band to rehearsed never finished was?,2032,NA,NA
38,acceptability,,0.83,Who discussed the claim that the bus driver skipped several stops during the morning route?,1082,NA,NA
38,filler_good,,0.97,Who did Liam invite to the picnic?,2002,NA,NA
38,filler_bad,,0.03,What the letter that important very was mailed nobody did?,2028,NA,NA
38,acceptability,,0.22,What did Grace discuss the claim that the nurse gave to a patient?,1091,NA,NA
38,filler_good,,0.97,What did the cat knock off the shelf?,2016,NA,NA
38,filler_bad,,0.02,Where the suitcase that broken handle had left was did you?,2027,NA,NA
38,acceptability,,0.96,Who claimed that the chef added too much salt to the soup by mistake?,1144,NA,NA
38,filler_good,,0.98,Where did the children hide the treasure?,2004,NA,NA
38,,,NA,The journalist reviewed the important documents in the office.,3017,NA,NA
38,,Were there important documents in the office?,0.97,The journalist reviewed the important documents in the office.,3017,NA,NA
38,,,NA,Emma didn’t discuss the claim that the neighbor played loud music after midnight.,1056,NA,NA
38,,Was there a claim that the neighbor played loud music after midnight?,0.96,Emma didn’t discuss the claim that the neighbor played loud music after midnight.,1056,NA,NA
38,,,NA,The assistant labeled the confidential folders in the archive.,3022,NA,NA
38,,Were there confidential folders in the archive?,0.98,The assistant labeled the confidential folders in the archive.,3022,NA,NA
38,,,NA,The musician didn't tune the old piano in the practice hall.,3026,NA,NA
38,,Was there an old piano in the practice hall?,0.53,The musician didn't tune the old piano in the practice hall.,3026,NA,NA
38,,,NA,Chloe didn’t discuss the claim that the chef burned the steak during the dinner service.,1216,NA,NA
38,,Was there a claim that the chef burned the steak during the dinner service?,0.96,Chloe didn’t discuss the claim that the chef burned the steak during the dinner service.,1216,NA,NA
38,,,NA,Maria didn't polish the silver jewelry in the display case.,3029,NA,NA
38,,Was there silver jewelry in the display case?,0.78,Maria didn't polish the silver jewelry in the display case.,3029,NA,NA
38,,,NA,Christine bought the heavy suitcase.,3020,NA,NA
38,,Was there a heavy suitcase?,0.99,Christine bought the heavy suitcase.,3020,NA,NA
38,,,NA,Michael discussed the claim that the mechanic fixed the car after the accident.,1045,NA,NA
38,,Was there a claim that the mechanic fixed the car after the accident?,0.95,Michael discussed the claim that the mechanic fixed the car after the accident.,1045,NA,NA
38,,,NA,Frank didn't find the missing wallet under the table.,3031,NA,NA
38,,Was there a missing wallet under the table?,0.34,Frank didn't find the missing wallet under the table.,3031,NA,NA
38,,,NA,The coach reserved the practice field for the team.,3019,NA,NA
38,,Was there a practice field for the team?,0.98,The coach reserved the practice field for the team.,3019,NA,NA
38,,,NA,Jason discussed the claim that the committee rejected the proposal without review.,1245,NA,NA
38,,Was there a claim that the committee rejected the proposal without review?,0.95,Jason discussed the claim that the committee rejected the proposal without review.,1245,NA,NA
38,,,NA,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
38,,Were there returned packages at the counter?,0.46,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
24,practice_good,,0.75,,NA,0,0
24,practice_bad,,0.02,,NA,0,0
24,,Was there a festival yesterday?,0.96,John didn’t buy anything at the festival yesterday.,NA,NA,NA
24,,,NA,The librarian didn't organize the new books on the shelf.,3011,NA,NA
24,,Were there new books on the shelf?,0.99,The librarian didn't organize the new books on the shelf.,3011,NA,NA
24,,,NA,Laura didn’t discuss the claim that the reporter misquoted the politician in the article.,1136,NA,NA
24,,Was there a claim that the reporter misquoted the politician in the article?,0.9,Laura didn’t discuss the claim that the reporter misquoted the politician in the article.,1136,NA,NA
24,,,NA,The professor didn't update the lecture slides online.,3016,NA,NA
24,,Were there lecture slides online?,0.99,The professor didn't update the lecture slides online.,3016,NA,NA
24,,,NA,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
24,,Were there fresh vegetables at the supermarket?,0.98,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
24,,,NA,Emma discussed the claim that the neighbor played loud music after midnight.,1055,NA,NA
24,,Was there a claim that the neighbor played loud music after midnight?,1,Emma discussed the claim that the neighbor played loud music after midnight.,1055,NA,NA
24,,,NA,The student didn't read the new history book in the library.,3009,NA,NA
24,,Was there a new history book in the library?,0.98,The student didn't read the new history book in the library.,3009,NA,NA
24,,,NA,The teacher posted the new schedule on the board.,3005,NA,NA
24,,Was there a new schedule on the board?,0.97,The teacher posted the new schedule on the board.,3005,NA,NA
24,,,NA,Nora didn’t discuss the claim that the scientist discovered an error in the final experiment.,1076,NA,NA
24,,Was there a claim that the scientist discovered an error in the final experiment?,0.93,Nora didn’t discuss the claim that the scientist discovered an error in the final experiment.,1076,NA,NA
24,,,NA,The hikers caught the rare bird near the lake.,3006,NA,NA
24,,Was there a rare bird near the lake?,0.95,The hikers caught the rare bird near the lake.,3006,NA,NA
24,,,NA,Ben took pictures of the ancient statue.,3007,NA,NA
24,,Was there an ancient statue?,0.95,Ben took pictures of the ancient statue.,3007,NA,NA
24,,,NA,Megan discussed the claim that the company released the new software ahead of schedule.,1195,NA,NA
24,,Was there a claim that the company released the new software ahead of schedule?,0.99,Megan discussed the claim that the company released the new software ahead of schedule.,1195,NA,NA
24,,,NA,Anna didn't water the plants on the balcony.,3012,NA,NA
24,,Were there plants on the balcony?,0.97,Anna didn't water the plants on the balcony.,3012,NA,NA
24,filler_bad,,0.03,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
24,acceptability,,0.97,Who claimed that the bus driver skipped several stops during the morning route?,1084,NA,NA
24,filler_good,,0.97,Which book did Maya finish last night?,2003,NA,NA
24,filler_good,,0.96,What did the barista spill on the counter?,2005,NA,NA
24,acceptability,,0.98,Who discussed the claim that the museum restored the painting?,1102,NA,NA
24,filler_good,,0.98,Which song did the band play as an encore?,2012,NA,NA
24,filler_bad,,0.03,Who did the chair that broken completely sat on the chair?,2023,NA,NA
24,acceptability,,0.09,What did John discuss the claim that the bakery shop would serve tomorrow?,1011,NA,NA
24,filler_bad,,0.02,Who did the rumor that dancing liked nobody believe?,2017,NA,NA
24,filler_bad,,0.01,Which song that the band to rehearsed never finished was?,2032,NA,NA
24,acceptability,,0.01,What did Ethan claim that the scientist developed in the new lab?,1223,NA,NA
24,filler_good,,0.96,Who did Liam invite to the picnic?,2002,NA,NA
24,filler_bad,,0.02,Why did raining was when the kids outside played?,2022,NA,NA
24,acceptability,,0.94,Who discussed the claim that the chef added too much salt to the soup by mistake?,1142,NA,NA
24,filler_bad,,0.03,What the tourists taking photos were of shouting did confuse?,2018,NA,NA
24,filler_bad,,0.02,What did the neighbor that barking dog kept complain about nobody?,2020,NA,NA
24,acceptability,,0.94,Who claimed that the mechanic fixed the car after the accident?,1044,NA,NA
24,filler_bad,,0.05,Why the waiter spilled was everyone the coffee laughing?,2031,NA,NA
24,filler_good,,0.97,What did the cat knock off the shelf?,2016,NA,NA
24,acceptability,,0.37,What did the manager claim that the café overcharged for coffee?,1123,NA,NA
24,filler_good,,0.95,What did Wendy bake for the party?,2001,NA,NA
24,filler_good,,0.96,Whose jacket did Alex find in the library?,2011,NA,NA
24,acceptability,,0.03,What did David discuss the claim that the airline canceled?,1031,NA,NA
24,filler_good,,0.96,Which cookies did the baker put on the tray?,2014,NA,NA
24,filler_good,,0.8,Where did the neighbors see the comet last night?,2007,NA,NA
24,acceptability,,0.9,What did the landlord claim that the plumber fixed before the inspection?,1203,NA,NA
24,filler_bad,,0.05,Where the suitcase that broken handle had left was did you?,2027,NA,NA
24,filler_good,,0.97,Which picture did the curator hang in the gallery?,2006,NA,NA
24,acceptability,,0.96,Who claimed that the babysitter forgot to pick up the children after school?,1064,NA,NA
24,filler_good,,0.98,When did the train leave the station?,2013,NA,NA
24,filler_bad,,0.03,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
24,acceptability,,0.03,What did Hannah discuss the claim that the lawyer filed too late?,1231,NA,NA
24,filler_bad,,0.03,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
24,filler_bad,,0.02,When the cat jumped that scared loudly the child was?,2019,NA,NA
24,acceptability,,0.94,Who discussed the claim that the gardener planted flowers near the fence?,1112,NA,NA
24,filler_good,,0.97,Where did the children hide the treasure?,2004,NA,NA
24,filler_bad,,0.04,What did seem the girl that crying was in the hallway?,2029,NA,NA
24,acceptability,,0.23,What did Chloe discuss the claim that the chef burned during the dinner service?,1211,NA,NA
